Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
nstic.gov,nstic.gov,http://nstic.gov,True,True,https://www.nist.gov/itl/tig,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ntis.gov,ntis.gov,https://ntis.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000,63072000,False,False,False,False,False,True,True,True
ntrc.gov,ntrc.gov,http://www.ntrc.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
ntsb.gov,ntsb.gov,https://ntsb.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31557600; includeSubDomains; preload,31557600,True,True,False,False,False,True,True,True
nuclear.gov,nuclear.gov,http://nuclear.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nutrition.gov,nutrition.gov,https://www.nutrition.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False,True,True,True
nutritionevidencelibrary.gov,nutritionevidencelibrary.gov,http://www.nutritionevidencelibrary.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
nvtc.gov,nvtc.gov,http://nvtc.gov,True,True,https://www.fbi.gov/nvtc,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nwbc.gov,nwbc.gov,https://nwbc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
nwcg.gov,nwcg.gov,https://www.nwcg.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
nwirp.gov,nwirp.gov,http://nwirp.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
nwtrb.gov,nwtrb.gov,http://www.nwtrb.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
obamalibrary.gov,obamalibrary.gov,https://www.obamalibrary.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
obamawhitehouse.gov,obamawhitehouse.gov,https://obamawhitehouse.gov,True,True,https://obamawhitehouse.archives.gov/,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False,True,True,True
obpr.gov,obpr.gov,http://obpr.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
occ.gov,occ.gov,https://occ.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
occhelps.gov,occhelps.gov,https://occhelps.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
occnet.gov,occnet.gov,http://occnet.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
odci.gov,odci.gov,http://odci.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
odni.gov,odni.gov,https://www.odni.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
oea.gov,oea.gov,http://oea.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,False,True,False,False
ofcm.gov,ofcm.gov,http://www.ofcm.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ofda.gov,ofda.gov,https://ofda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
ofheo.gov,ofheo.gov,http://ofheo.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ofr.gov,ofr.gov,https://ofr.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
oge.gov,oge.gov,https://oge.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
ogis.gov,ogis.gov,https://ogis.gov,True,True,https://www.archives.gov/ogis,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
ojjdp.gov,ojjdp.gov,https://www.ojjdp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; always,31536000,False,False,False,False,False,True,True,True
ojp.gov,ojp.gov,http://ojp.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False
omb.gov,omb.gov,http://omb.gov,True,True,https://www.whitehouse.gov/omb,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
omblog.gov,omblog.gov,http://omblog.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ondcp.gov,ondcp.gov,http://ondcp.gov,True,True,https://www.whitehouse.gov/ondcp,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
onguardonline.gov,onguardonline.gov,https://www.onguardonline.gov,True,True,https://www.consumer.ftc.gov/features/feature-0038-onguardonline,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
onhir.gov,onhir.gov,https://onhir.gov,True,False,,True,True,False,True,False,False,False,True,max-age=157680000,157680000,False,False,False,False,False,True,True,True
onrr.gov,onrr.gov,https://onrr.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
openinternet.gov,openinternet.gov,http://www.openinternet.gov,True,True,https://www.fcc.gov/restoring-internet-freedom,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
opensource.gov,opensource.gov,https://www.opensource.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
openworld.gov,openworld.gov,https://www.openworld.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
opic.gov,opic.gov,https://www.opic.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
opm.gov,opm.gov,https://www.opm.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000",31536000,False,False,False,False,False,True,True,True
orau.gov,orau.gov,https://orau.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
organdonor.gov,organdonor.gov,https://organdonor.gov,True,False,,True,True,False,True,False,False,False,True,max-age=157680000,157680000,False,False,False,False,False,True,True,True
ornl.gov,ornl.gov,https://ornl.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
osac.gov,osac.gov,https://www.osac.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,False,True,True,True
osc.gov,osc.gov,https://osc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
oscnet.gov,oscnet.gov,http://oscnet.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
osde.gov,osde.gov,http://osde.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
osdls.gov,osdls.gov,http://osdls.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False
osha.gov,osha.gov,https://www.osha.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31557600; includeSubDomains,31557600,False,False,False,False,False,True,True,True
oshrc.gov,oshrc.gov,https://oshrc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
osis.gov,osis.gov,http://osis.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
osm.gov,osm.gov,http://osm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
osmre.gov,osmre.gov,http://www.osmre.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,False,True
osti.gov,osti.gov,https://www.osti.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
ostp.gov,ostp.gov,http://ostp.gov,True,True,https://www.whitehouse.gov/ostp,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
ots.gov,ots.gov,https://ots.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
ourdocuments.gov,ourdocuments.gov,https://www.ourdocuments.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False,True,True,True
ovc.gov,ovc.gov,http://ovc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ovcttac.gov,ovcttac.gov,https://www.ovcttac.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
oversight.gov,oversight.gov,https://oversight.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
oversightboardpr.gov,oversightboardpr.gov,http://oversightboardpr.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
pac.gov,pac.gov,http://pac.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
pacer.gov,pacer.gov,http://pacer.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
pandemicflu.gov,pandemicflu.gov,https://www.pandemicflu.gov,True,True,https://www.cdc.gov/flu/pandemic-resources/index.htm,True,True,False,False,False,False,False,False,,,True,True,False,True,True,True,True,False
papahanaumokuakea.gov,papahanaumokuakea.gov,https://www.papahanaumokuakea.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
patriotbonds.gov,patriotbonds.gov,https://patriotbonds.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
pay.gov,pay.gov,https://pay.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,True,False,False,False,False,True,True,True
paymentaccuracy.gov,paymentaccuracy.gov,https://paymentaccuracy.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
pbgc.gov,pbgc.gov,https://www.pbgc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
pcah.gov,pcah.gov,http://pcah.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
pci.gov,pci.gov,http://pci.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
pclob.gov,pclob.gov,https://pclob.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
pdbcecc.gov,pdbcecc.gov,http://pdbcecc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
peacecore.gov,peacecore.gov,http://peacecore.gov,True,True,https://www.peacecorps.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
peacecorp.gov,peacecorp.gov,http://peacecorp.gov,True,True,https://www.peacecorps.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
peacecorps.gov,peacecorps.gov,https://www.peacecorps.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
